,name,url,price,product_code,img_url,size,category_path,img_file
5350,Kelloggs Disney Frozen Cereal 250G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=387020&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,4.5,387020.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13078719_M1.jpg,,Groceries->Cereals->Breakfast Cereal,13078719_M1.jpg
5351,Carrefour Fruits And Fibers 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=335036&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,7.5,335036.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13047261_M1.jpg,,Groceries->Cereals->Breakfast Cereal,13047261_M1.jpg
5352,Carrefour Crunchy Muesli 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=335032&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,7.5,335032.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13047246_M1.jpg,,Groceries->Cereals->Breakfast Cereal,13047246_M1.jpg
5353,Carrefour Crunchy Muesli - RBerries  Almonds 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=335010&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,7.95,335010.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13047169_M1.jpg,,Groceries->Cereals->Breakfast Cereal,13047169_M1.jpg
5354,Carrefour Classic Muesli 7 Fruits 750G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=335008&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,5.95,335008.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13047164_M1.jpg,,Groceries->Cereals->Breakfast Cereal,13047164_M1.jpg
5355,Familia Crunch Swiss Fibre 450G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=334006&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,8.4,334006.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13030408_M1.jpg,,Groceries->Cereals->Breakfast Cereal,13030408_M1.jpg
5356,Crunchy Nut Fruit  Nut 380g,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=327528&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,6.5,327528.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13070847_M1.jpg,,Groceries->Cereals->Breakfast Cereal,13070847_M1.jpg
5357,Tesco Crunch Cookie Cereal 325G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=320026&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,6.25,320026.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13070006_M1.jpg,,Groceries->Cereals->Breakfast Cereal,13070006_M1.jpg
5358,Tesco Choc Hoops 325G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=320024&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,6.25,320024.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13070005_M1.jpg,,Groceries->Cereals->Breakfast Cereal,13070005_M1.jpg
5359,Sanitarium Weet-Bix 375G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=117408&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13687&storeId=10001,3.9,117408.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12620717_M1.jpg,,Groceries->Cereals->Breakfast Cereal,12620717_M1.jpg
5360,Owl Nutrifield Soy 6in1 Instant Grain Soy Cereal 15S 35G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=96928&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,4.2,96928.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13053477_M1.jpg,,Groceries->Cereals->Breakfast Cereal,13053477_M1.jpg
5361,Post  Fruity Pebbles 311G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=97610&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,3.9,97610.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12291378_M1.jpg,,Groceries->Cereals->Breakfast Cereal,12291378_M1.jpg
5362,Post Waffle Crisp 326G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=97546&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,5.4,97546.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12202232_M1.jpg,,Groceries->Cereals->Breakfast Cereal,12202232_M1.jpg
5363,Kelloggs Special K 300G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=98304&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,6.9,98304.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13013675_M1.jpg,,Groceries->Cereals->Breakfast Cereal,13013675_M1.jpg
5364,Harvest Fields Gourmet Berry Muesli 375G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=67530&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,4.95,67530.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11013528_M1.jpg,,Groceries->Cereals->Breakfast Cereal,11013528_M1.jpg
5365,Kelloggs Cornflakes Jumbo Pack 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=38318&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,3.75,38318.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11042329_M1.jpg,,Groceries->Cereals->Breakfast Cereal,11042329_M1.jpg
5366,Natures Path ORG Envirokidz Panda Puffs 300G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=39344&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,6.95,39344.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11488101_M1.jpg,,Groceries->Cereals->Breakfast Cereal,11488101_M1.jpg
5367,Natures Path Org Heritage Flakes 375G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=39340&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,6.2,39340.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11488080_M1.jpg,,Groceries->Cereals->Breakfast Cereal,11488080_M1.jpg
5368,Natures Path Org Envirokidz Koala Crisp 300G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13588&productId=36562&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13501&parent_category_rn=13544&storeId=10001,6.95,36562.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10325140_M1.jpg,,Groceries->Cereals->Breakfast Cereal,10325140_M1.jpg
5369,Yogood Chocolate Coated Muesli Bars - Choc  Nut 138G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=74852&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,6.25,74852.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13020791_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,13020791_M1.jpg
5370,Alpen Light Cereal Bar - Summer  Fruit 5S 19G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13589&productId=74772&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13589&storeId=10001,6.5,74772.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13018752_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,13018752_M1.jpg
5371,FN Alive Renew Bar - Mixed Fruits Nut 6 Bars 33G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=74460&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,4.95,74460.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13010245_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,13010245_M1.jpg
5372,FN Alive Energise Bar - Almond Nut 6 Bars 33G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=74458&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,4.95,74458.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13010236_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,13010236_M1.jpg
5373,Yogood Yog Coated Muesli Bars - SBerry 6S 138G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=74266&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,6.25,74266.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13003156_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,13003156_M1.jpg
5374,FN Alive Revive Bar - Strawberry  Yog 6S 33G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=73930&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,4.95,73930.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12571767_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,12571767_M1.jpg
5375,FN Alive Boost Bar - Oat  Chocolate 6 Bars 33G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=73928&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,4.95,73928.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12571759_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,12571759_M1.jpg
5376,Yogood Yog Coated M Bars - BBerry CBerry 6S 138G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=73632&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,6.25,73632.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12433938_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,12433938_M1.jpg
5377,Alpen Cereal Bar - Fruit  Nuts W Choc 5S 29G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13589&productId=41202&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13589&storeId=10001,6.5,41202.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12176214_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,12176214_M1.jpg
5378,Alpen Cereal Bar - Raspberry  Yogurt 5S 29G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=41200&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,6.5,41200.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12176206_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,12176206_M1.jpg
5379,Alpen Cereal Bar - Strawberry  Yogurt 5S 29G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=41198&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,6.5,41198.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12176193_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,12176193_M1.jpg
5380,Soyjoy Fruit Soy Bar - Apple 30G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=40196&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,1.7,40196.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11873229_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,11873229_M1.jpg
5381,Uncle Tobys Yoghurt T M Bars - Strawberry 185G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13589&productId=39294&errorViewName=ProductDisplayErrorView&langId=-1&top_category=&parent_category_rn=13693&storeId=10001,6.55,39294.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11455828_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,11455828_M1.jpg
5382,Uncle Tobys Yoghurt T M Bars - Mango  Passion 185G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13589&productId=39292&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13589&storeId=10001,6.55,39292.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11455801_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,11455801_M1.jpg
5383,Uncle Tobys Chewy Muesli Bars- Forest Fruits 185G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13589&productId=39288&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13589&storeId=10001,6.55,39288.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11455780_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,11455780_M1.jpg
5384,Uncle Tobys Chewy Muesli Bars - Choc Chip 185G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13589&productId=39286&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13589&storeId=10001,6.55,39286.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11455721_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,11455721_M1.jpg
5385,Nature Valley Crunchy G Bar - Rsted Almond 252G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=39162&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,5.85,39162.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11345565_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,11345565_M1.jpg
5386,Carmans Muesli Bars - Classic Fruit 6 Bars 270G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=39052&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,6.45,39052.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11235358_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,11235358_M1.jpg
5387,Carmans Muesli Bars - Original 6 Bars 270G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=39050&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,6.45,39050.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11235323_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,11235323_M1.jpg
5388,Nature Valley - Variety 6PK12S 254G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=38056&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,5.85,38056.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10989561_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,10989561_M1.jpg
5389,Nature Valley - Oat  Honey 6PK12S 252G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=38054&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,5.85,38054.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10989553_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,10989553_M1.jpg
5390,Nature Valley - Apple Crisp 6PK12S 252G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=38052&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,5.85,38052.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/10989529_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,10989529_M1.jpg
5391,Alpen Trail Bar Fruits  Nut 3S 46G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=364008&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,5.5,364008.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13054463_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,13054463_M1.jpg
5392,Alpen Trail Bar Big Berries 3S 46G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=364006&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,5.5,364006.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13054462_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,13054462_M1.jpg
5393,Alpen Light Choc  Fudge  Bar 5S 19G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13589&productId=350024&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13589&storeId=10001,6.5,350024.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13018737_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,13018737_M1.jpg
5394,Alpen Light Cereal Bar - Cherry Bakewell 5S 19G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13589&productId=355558&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13589&storeId=10001,6.5,355558.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13039732_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,13039732_M1.jpg
5395,Natures Path Org Macaroon Granola Bars 200G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13589&productId=237670&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13589&storeId=10001,9.5,237670.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13026671_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,13026671_M1.jpg
5396,Alpen Dark Choc Muesli 625G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13589&productId=132654&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13589&storeId=10001,9.3,132654.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13040367_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,13040367_M1.jpg
5397,Yogood Museli Bar Wildberry 138G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=116606&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,6.25,116606.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12433970_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,12433970_M1.jpg
5398,Yogood Museli Bar Cranberry and Mango 138G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=116604&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,6.25,116604.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12433962_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,12433962_M1.jpg
5399,Carmans Roasted Nut Bar - Almd Hznut  Vanil 175G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=77642&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,6.2,77642.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13036473_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,13036473_M1.jpg
5400,Carmans Roasted Nut Bar - Almd Cshew  Cbries 175G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=77640&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,6.2,77640.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13036454_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,13036454_M1.jpg
5401,Nat Valley Granola Bar Oats  Dark Chocolate 252G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=41440&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,5.85,41440.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/13050858_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,13050858_M1.jpg
5402,Carmans Muesli Bars - Natural Bircher 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13589&productId=40690&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13589&storeId=10001,8.45,40690.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12074488_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,12074488_M1.jpg
5403,Carmans Muesli Bars - Original Fruit Free 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13589&productId=40688&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13589&storeId=10001,8.45,40688.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12074453_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,12074453_M1.jpg
5404,Carmans Muesli Bars - Classic Fruit 500G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?urlRequestType=Base&catalogId=10051&categoryId=13589&productId=40686&errorViewName=ProductDisplayErrorView&langId=-1&top_category=13502&parent_category_rn=13589&storeId=10001,8.45,40686.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/12074437_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,12074437_M1.jpg
5405,Soyjoy Fruit Soy Bar - Raisin Almond 27G,http://www.fairprice.com.sg/webapp/wcs/stores/servlet/ProductDisplay?storeId=10001&errorViewName=ProductDisplayErrorView&parent_category_rn=13518&productId=40192&urlRequestType=Base&categoryId=13589&top_category=13502&catalogId=10051,1.7,40192.0,http://s3-ap-southeast-1.amazonaws.com/www.fairprice.com.sg/fpol/media/images/product/M/11873122_M1.jpg,,Beverages & Snacks->Snacks->Cereal & Muesli Bar,11873122_M1.jpg
