,Unnamed: 0,store_website,description,regular_price,url,image,promotion_quantity,brand,store_name,store_slug,discount,promotion_price,measurement,image_large_url,product_code,availability,store,name,img_file
43,43,http://www.primeonline.com.sg/,Nestle Ice Cream La Cremeria Vanilla Cashew Delight,8.7,http://www.primeonline.com.sg/nestle-ice-cream-la-cremeria-vanilla-cashew-delight.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/n/e/nestlelacremeriavanillacashew1.2l_010700298_main.jpg,,Nestle,Prime Supermarket,prime-supermarket,,,1.2L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/n/e/nestlelacremeriavanillacashew1.2l_010700298_main.jpg,10700298,False,,Nestle Ice Cream La Cremeria Vanilla Cashew Delight,nestlelacremeriavanillacashew1.2l_010700298_main.jpg
44,44,http://www.primeonline.com.sg/,Certainty Disposable Adult Diapers (L),8.3,http://www.primeonline.com.sg/certainty-disposable-adult-diapers-large.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/c/e/certainitydisposableadultdiaperslarge10s_032600020_main_3.jpg,,Kotex,Prime Supermarket,prime-supermarket,,,10 s,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/c/e/certainitydisposableadultdiaperslarge10s_032600020_main_3.jpg,32600020,True,,Certainty Disposable Adult Diapers (L),certainitydisposableadultdiaperslarge10s_032600020_main_3.jpg
45,45,http://www.primeonline.com.sg/,Nestle LA-Cremeria Mini Delightfully Ice Cream,6.0,http://www.primeonline.com.sg/frozen/nestle-la-cremeria-mini-delightfully.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/n/e/nestlecremeriadelight6sx45ml_010700354_main.jpg,,Nestle,Prime Supermarket,prime-supermarket,4.95,,6s x 45ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/n/e/nestlecremeriadelight6sx45ml_010700354_main.jpg,10700354,True,,Nestle LA-Cremeria Mini Delightfully Ice Cream,nestlecremeriadelight6sx45ml_010700354_main.jpg
46,46,http://www.primeonline.com.sg/,Nestle Vanilla Ice Cream,4.5,http://www.primeonline.com.sg/nestle-vanilla-ice-cream.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/n/e/nestleicecreamvanilla1500ml_010700086_main.jpg,,Nestle,Prime Supermarket,prime-supermarket,,,1.5L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/n/e/nestleicecreamvanilla1500ml_010700086_main.jpg,10700086,True,,Nestle Vanilla Ice Cream,nestleicecreamvanilla1500ml_010700086_main.jpg
47,47,http://www.primeonline.com.sg/,Whisper Regular Flow (Wings),4.95,http://www.primeonline.com.sg/whisper-regular-flow-wings.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/w/h/whisperregularflowwings20s_031500098_main.jpg,,Whisper,Prime Supermarket,prime-supermarket,3.9,,20 s,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/w/h/whisperregularflowwings20s_031500098_main.jpg,31500098,False,,Whisper Regular Flow (Wings),whisperregularflowwings20s_031500098_main.jpg
48,48,http://www.primeonline.com.sg/,Nestle Neapolitan Ice Cream,4.5,http://www.primeonline.com.sg/nestle-neapolitan-ice-cream.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/n/e/nestleicecreamneapolitan1500ml_010700082_main.jpg,,Nestle,Prime Supermarket,prime-supermarket,,,1.5L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/n/e/nestleicecreamneapolitan1500ml_010700082_main.jpg,10700082,True,,Nestle Neapolitan Ice Cream,nestleicecreamneapolitan1500ml_010700082_main.jpg
49,49,http://www.primeonline.com.sg/,Whisper Wings - Heavy Flow & Overnights,5.3,http://www.primeonline.com.sg/whisper-wings-heavy-flow-overnights.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/w/h/whisperwingsheavyflowovernights16s_031500104_main_2.jpg,,Whisper,Prime Supermarket,prime-supermarket,3.9,,16s,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/w/h/whisperwingsheavyflowovernights16s_031500104_main_2.jpg,31500104,True,,Whisper Wings - Heavy Flow & Overnights,whisperwingsheavyflowovernights16s_031500104_main_2.jpg
50,50,http://www.primeonline.com.sg/,Whisper Ultra Clean Pads (Wings),6.45,http://www.primeonline.com.sg/whisper-ultra-clean-pads-wings.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/w/h/whisperultracleancdregularflowwing18s_031500329_main.jpg,,Whisper,Prime Supermarket,prime-supermarket,,,18s,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/w/h/whisperultracleancdregularflowwing18s_031500329_main.jpg,31500329,True,,Whisper Ultra Clean Pads (Wings),whisperultracleancdregularflowwing18s_031500329_main.jpg
51,51,http://www.primeonline.com.sg/,Whisper Ultra - Regular Flow (Wings),6.9,http://www.primeonline.com.sg/whisper-ultra-regular-flow-wings.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/w/h/whisperultra20s_031500088_main_2.jpg,,Whisper,Prime Supermarket,prime-supermarket,,,20 s,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/w/h/whisperultra20s_031500088_main_2.jpg,31500088,True,,Whisper Ultra - Regular Flow (Wings),whisperultra20s_031500088_main_2.jpg
52,52,http://www.primeonline.com.sg/,Whisper Regular Flow (Wings),2.65,http://www.primeonline.com.sg/whisper-regular-flow-wings-3605.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/w/h/whisperregularflowwings10s_031500278_main.jpg,,Whisper,Prime Supermarket,prime-supermarket,,,10 s,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/w/h/whisperregularflowwings10s_031500278_main.jpg,31500278,True,,Whisper Regular Flow (Wings),whisperregularflowwings10s_031500278_main.jpg
53,53,http://www.primeonline.com.sg/,Whisper Regular Flow (Non-Wing),3.95,http://www.primeonline.com.sg/whisper-regular-flow-non-wing.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/w/h/whiperregular20s_031500096_main.jpg,,Whisper,Prime Supermarket,prime-supermarket,3.3,,20 s,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/w/h/whiperregular20s_031500096_main.jpg,31500096,True,,Whisper Regular Flow (Non-Wing),whiperregular20s_031500096_main.jpg
54,54,http://www.primeonline.com.sg/,Kotex Luxe Ultrathin Overnight Pads (Wing),5.95,http://www.primeonline.com.sg/kotex-luxe-ultrathin-overnight-pads-wing.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/k/o/kotexluxeultrathinwingovernight38cmx10s_031500324_main.jpg,,Kotex,Prime Supermarket,prime-supermarket,,,10 s,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/k/o/kotexluxeultrathinwingovernight38cmx10s_031500324_main.jpg,31500324,True,,Kotex Luxe Ultrathin Overnight Pads (Wing),kotexluxeultrathinwingovernight38cmx10s_031500324_main.jpg
55,55,http://www.primeonline.com.sg/,Whisper Clean & Dry - Regular Flow (Wings),6.5,http://www.primeonline.com.sg/whisper-clean-dry-regular-flow-wings.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/w/h/whisperregularflow40s_031500255_main.jpg,,Whisper,Prime Supermarket,prime-supermarket,,,2s x 20s,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/w/h/whisperregularflow40s_031500255_main.jpg,31500255,True,,Whisper Clean & Dry - Regular Flow (Wings),whisperregularflow40s_031500255_main.jpg
56,56,http://www.primeonline.com.sg/,Kotex Soft & Smooth (Overnight Heavy Flow) - Wing (28cm),2.6,http://www.primeonline.com.sg/kotex-soft-smooth-overnight-heavy-flow-with-designs-wing-28cm.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/k/o/kotexovernightheavyflow16s_031500287_main_2.jpg,,Kotex,Prime Supermarket,prime-supermarket,,,16s,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/k/o/kotexovernightheavyflow16s_031500287_main_2.jpg,31500287,True,,Kotex Soft & Smooth (Overnight Heavy Flow) - Wing (28cm),kotexovernightheavyflow16s_031500287_main_2.jpg
57,57,http://www.primeonline.com.sg/,Nestle LA-Cremeria Mini Almond Ice Cream,6.0,http://www.primeonline.com.sg/frozen/nestle-la-cremeria-mini-almond.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/n/e/nestlecremeriaminialmond6sx45ml_010700352_main.jpg,,Nestle,Prime Supermarket,prime-supermarket,4.95,,6s x 45ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/n/e/nestlecremeriaminialmond6sx45ml_010700352_main.jpg,10700352,True,,Nestle LA-Cremeria Mini Almond Ice Cream,nestlecremeriaminialmond6sx45ml_010700352_main.jpg
58,58,http://www.primeonline.com.sg/,Nestle Ice Cream La Cremeria Choco Obession,8.7,http://www.primeonline.com.sg/nestle-ice-cream-la-cremeria-choco-obession.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/n/e/nestlelacremeriachocolatebession1.2l_010700297_main.jpg,,Nestle,Prime Supermarket,prime-supermarket,,,1.2L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/n/e/nestlelacremeriachocolatebession1.2l_010700297_main.jpg,10700297,True,,Nestle Ice Cream La Cremeria Choco Obession,nestlelacremeriachocolatebession1.2l_010700297_main.jpg
59,59,http://www.primeonline.com.sg/,Nestle Ice Cream La Cremeria Choc Hazelnut Temptation,8.7,http://www.primeonline.com.sg/nestle-ice-cream-la-cremeria-choc-hazelnut-temptation.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/n/e/nestlelacremeriachocolatehazelnut1.2l_010700296_main.jpg,,Nestle,Prime Supermarket,prime-supermarket,,,1.2L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/n/e/nestlelacremeriachocolatehazelnut1.2l_010700296_main.jpg,10700296,True,,Nestle Ice Cream La Cremeria Choc Hazelnut Temptation,nestlelacremeriachocolatehazelnut1.2l_010700296_main.jpg
60,60,http://www.primeonline.com.sg/,Whisper Pantyliners Cottony-Soft Breathable,3.95,http://www.primeonline.com.sg/whisper-pantyliners-cottony-soft-breathable.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/w/h/whisperpantiliners40s_031500010_main_2.jpg,,Whisper,Prime Supermarket,prime-supermarket,,,40 s,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/w/h/whisperpantiliners40s_031500010_main_2.jpg,31500010,True,,Whisper Pantyliners Cottony-Soft Breathable,whisperpantiliners40s_031500010_main_2.jpg
61,61,http://www.primeonline.com.sg/,Nestle Ice Cream Kit Kat,6.5,http://www.primeonline.com.sg/nestle-ice-cream-kit-kat.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/n/e/nestleicecreamkitkat750ml_010700104_main.jpg,,Nestle,Prime Supermarket,prime-supermarket,,,750 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/n/e/nestleicecreamkitkat750ml_010700104_main.jpg,10700104,True,,Nestle Ice Cream Kit Kat,nestleicecreamkitkat750ml_010700104_main.jpg
62,62,http://www.primeonline.com.sg/,Kotex Fresh Panty Liners - Regular Unscented,2.7,http://www.primeonline.com.sg/kotex-fresh-panty-liners-regular-unscented.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/k/o/kotexfreshpantylinersregularunscented40s_031500207_main.jpg,,Kotex,Prime Supermarket,prime-supermarket,,,40 s,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/k/o/kotexfreshpantylinersregularunscented40s_031500207_main.jpg,31500207,True,,Kotex Fresh Panty Liners - Regular Unscented,kotexfreshpantylinersregularunscented40s_031500207_main.jpg
63,63,http://www.primeonline.com.sg/,Nestle Chocolate Ice Cream,4.5,http://www.primeonline.com.sg/nestle-chocolate-ice-cream.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/n/e/nestleperisaicecreamchocolate1500ml_010700084_main.jpg,,Nestle,Prime Supermarket,prime-supermarket,,,1.5L,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/n/e/nestleperisaicecreamchocolate1500ml_010700084_main.jpg,10700084,True,,Nestle Chocolate Ice Cream,nestleperisaicecreamchocolate1500ml_010700084_main.jpg
64,64,http://www.primeonline.com.sg/,Nestle Ice Cream Crunch,6.5,http://www.primeonline.com.sg/nestle-ice-cream-crunch.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/n/e/nestleicecreamcrunch750ml_010700100_main.jpg,,Nestle,Prime Supermarket,prime-supermarket,,,750 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/n/e/nestleicecreamcrunch750ml_010700100_main.jpg,10700100,True,,Nestle Ice Cream Crunch,nestleicecreamcrunch750ml_010700100_main.jpg
65,65,http://www.primeonline.com.sg/,Laurier Panty Liners (Active Fit) - Fresh Floral Perfume,2.5,http://www.primeonline.com.sg/laurier-panty-liners-active-fit-fresh-floral-perfume.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/l/a/laurierpantylinersfreshfloralperfume40s_031500108_main_2.jpg,,Laurier,Prime Supermarket,prime-supermarket,,,40 s,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/l/a/laurierpantylinersfreshfloralperfume40s_031500108_main_2.jpg,31500108,True,,Laurier Panty Liners (Active Fit) - Fresh Floral Perfume,laurierpantylinersfreshfloralperfume40s_031500108_main_2.jpg
66,66,http://www.primeonline.com.sg/,Ba Wang Shamppp Nutri Moisturing,9.5,http://www.primeonline.com.sg/ba-wang-shamppp-nutri-moisturing.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/b/a/bawangshpnutrimoisturing400ml_030200119_main_2.jpg,,Kotex,Prime Supermarket,prime-supermarket,,,400 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/b/a/bawangshpnutrimoisturing400ml_030200119_main_2.jpg,30200119,True,,Ba Wang Shamppp Nutri Moisturing,bawangshpnutrimoisturing400ml_030200119_main_2.jpg
67,67,http://www.primeonline.com.sg/,Axe Oil No 2,3.5,http://www.primeonline.com.sg/axe-oil-no-2.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/a/x/axebrandno2oil28ml_022100238_main.jpg,,Kotex,Prime Supermarket,prime-supermarket,,,28 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/a/x/axebrandno2oil28ml_022100238_main.jpg,22100238,True,,Axe Oil No 2,axebrandno2oil28ml_022100238_main.jpg
68,68,http://www.primeonline.com.sg/,Whisper Ultra Clean - Extra Heavy Flow & Overnights (Wings),7.35,http://www.primeonline.com.sg/whisper-ultra-extra-heavy-flow-overnights-wings.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/w/h/whisperultraheavyflowovernight14s_031500121_main_2.jpg,,Whisper,Prime Supermarket,prime-supermarket,6.65,,14s,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/w/h/whisperultraheavyflowovernight14s_031500121_main_2.jpg,31500121,False,,Whisper Ultra Clean - Extra Heavy Flow & Overnights (Wings),whisperultraheavyflowovernight14s_031500121_main_2.jpg
69,69,http://www.primeonline.com.sg/,African Sea Coconut Cough Mix,5.2,http://www.primeonline.com.sg/african-sea-coconut-cough-mix.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/a/f/africanseacoconutcoughmixture177ml_022100374_main_2.jpg,,Kotex,Prime Supermarket,prime-supermarket,,,177 ml,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/a/f/africanseacoconutcoughmixture177ml_022100374_main_2.jpg,22100374,True,,African Sea Coconut Cough Mix,africanseacoconutcoughmixture177ml_022100374_main_2.jpg
70,70,http://www.primeonline.com.sg/,Charm Pantyliner Pure Style Double Fresh,2.95,http://www.primeonline.com.sg/charm-pantliner-pure-style-double-fresh.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/c/h/charmpantylinerdoublefresh52s_031500302_main_2.jpg,,Charm,Prime Supermarket,prime-supermarket,,,52 s,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/c/h/charmpantylinerdoublefresh52s_031500302_main_2.jpg,31500302,True,,Charm Pantyliner Pure Style Double Fresh,charmpantylinerdoublefresh52s_031500302_main_2.jpg
71,71,http://www.primeonline.com.sg/,Gillette Foamy Shave Cream Lemon,6.4,http://www.primeonline.com.sg/health-beauty/gillette-foamy-shave-cream-lemon.html,https://www.primeonline.com.sg/media/catalog/product/cache/1/small_image/204x204/040ec09b1e35df139433887a97daa66f/g/i/gillettefoamyshavelemon175g_030600330_main.jpg,,Gillette,Prime Supermarket,prime-supermarket,,,175 g,https://www.primeonline.com.sg/media/catalog/product/cache/1/image/340x340/040ec09b1e35df139433887a97daa66f/g/i/gillettefoamyshavelemon175g_030600330_main.jpg,30600330,True,,Gillette Foamy Shave Cream Lemon,gillettefoamyshavelemon175g_030600330_main.jpg
